ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10224853,HY411790,09/05/2015 04:15:00 PM,041XX W FIFTH AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,true,false,1132,011,24,26,17,1148735,1896483,2015,09/17/2015 11:37:18 AM,41.871883543,-87.729403606,"(41.871883543, -87.729403606)"
10224854,HY411699,09/05/2015 12:30:00 PM,080XX S BISHOP ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0612,006,21,71,18,1168064,1851469,2015,02/10/2018 03:50:01 PM,41.747965107,-87.6597343,"(41.747965107, -87.6597343)"
10224855,HY411771,09/05/2015 04:00:00 PM,009XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1212,012,32,24,14,1162894,1906466,2015,02/10/2018 03:50:01 PM,41.898992594,-87.677139749,"(41.898992594, -87.677139749)"
10224857,HY411782,09/05/2015 04:15:00 PM,056XX W GRAND AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,2515,025,29,19,08B,1138435,1913561,2015,02/10/2018 03:50:01 PM,41.91894033,-87.766805639,"(41.91894033, -87.766805639)"
10224858,HY411804,09/05/2015 04:42:00 PM,077XX S LUELLA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0414,004,7,43,08B,1192547,1853966,2015,02/10/2018 03:50:01 PM,41.754256108,-87.569940704,"(41.754256108, -87.569940704)"
10224860,HY411797,09/05/2015 04:20:00 PM,016XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2531,025,29,25,06,1138465,1910407,2015,02/10/2018 03:50:01 PM,41.910284848,-87.766771965,"(41.910284848, -87.766771965)"
10224861,HY411835,09/02/2015 07:00:00 AM,077XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0421,004,7,43,14,1195264,1854243,2015,02/10/2018 03:50:01 PM,41.754949629,-87.55997485,"(41.754949629, -87.55997485)"
10224862,HY411794,09/05/2015 04:13:00 PM,008XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,true,1524,015,37,25,14,1140870,1905089,2015,02/10/2018 03:50:01 PM,41.895647706,-87.758067814,"(41.895647706, -87.758067814)"
10224863,HY411809,09/05/2015 04:01:00 PM,067XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0832,008,15,66,08B,1160868,1859971,2015,02/10/2018 03:50:01 PM,41.771447416,-87.685868399,"(41.771447416, -87.685868399)"
10224864,HY410860,09/04/2015 09:30:00 PM,001XX E 78TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0623,006,6,69,04A,1178659,1853330,2015,02/10/2018 03:50:01 PM,41.75283774,-87.620854539,"(41.75283774, -87.620854539)"
10224865,HY411859,09/05/2015 05:00:00 AM,076XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0624,006,6,69,14,1182888,1854485,2015,02/10/2018 03:50:01 PM,41.755910033,-87.605321288,"(41.755910033, -87.605321288)"
10224867,HY411838,09/05/2015 05:14:00 PM,028XX W WILCOX ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1124,011,2,27,18,1157410,1899227,2015,02/10/2018 03:50:01 PM,41.879241446,-87.69747934,"(41.879241446, -87.69747934)"
10224868,HY411820,09/05/2015 04:21:00 PM,003XX E 75TH ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0623,006,6,69,08B,1179556,1855352,2015,02/10/2018 03:50:01 PM,41.758365901,-87.617505767,"(41.758365901, -87.617505767)"
10224869,HY411830,09/05/2015 05:05:00 PM,092XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0633,006,9,44,08B,1183184,1843686,2015,02/10/2018 03:50:01 PM,41.726269511,-87.604571673,"(41.726269511, -87.604571673)"
10224870,HY411737,09/05/2015 03:40:00 PM,080XX S LANGLEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0631,006,6,44,06,1182293,1851784,2015,02/10/2018 03:50:01 PM,41.748511998,-87.607585302,"(41.748511998, -87.607585302)"
10224872,HY411843,09/04/2015 12:00:00 PM,095XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0511,005,21,49,06,1177973,1841788,2015,02/10/2018 03:50:01 PM,41.721180629,-87.623717187,"(41.721180629, -87.623717187)"
10224873,HY411486,08/17/2015 12:00:00 PM,014XX W BARRY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1933,019,32,6,06,1166121,1920679,2015,02/10/2018 03:50:01 PM,41.937925583,-87.664880228,"(41.937925583, -87.664880228)"
10224874,HY411822,09/05/2015 04:50:00 PM,106XX S LEAVITT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2212,022,19,72,08B,1163597,1834010,2015,02/10/2018 03:50:01 PM,41.700149617,-87.67659095,"(41.700149617, -87.67659095)"
10224875,HY411866,08/30/2015 04:00:00 PM,014XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,0131,001,2,33,06,1177452,1893551,2015,02/10/2018 03:50:01 PM,41.863235129,-87.624061274,"(41.863235129, -87.624061274)"
10224876,HY411885,09/05/2015 01:00:00 AM,021XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1431,014,1,22,07,1158820,1913933,2015,11/25/2015 03:57:58 PM,41.919567169,-87.691898319,"(41.919567169, -87.691898319)"
10224877,HY411862,09/05/2015 04:30:00 PM,013XX S CLINTON ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,0124,001,2,28,06,1172924,1894302,2015,02/10/2018 03:50:01 PM,41.865397377,-87.640660777,"(41.865397377, -87.640660777)"
10224878,HY411864,09/05/2015 05:00:00 PM,008XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0123,001,2,32,14,1176918,1896566,2015,02/10/2018 03:50:01 PM,41.871520566,-87.625930316,"(41.871520566, -87.625930316)"
10224879,HY411784,09/05/2015 01:09:00 PM,033XX W WARREN BLVD,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,false,false,1123,011,28,27,24,1154058,1900146,2015,02/10/2018 03:50:01 PM,41.881830765,-87.709762859,"(41.881830765, -87.709762859)"
10224880,HY411827,09/05/2015 04:55:00 PM,005XX N CENTRAL AVE,0460,BATTERY,SIMPLE,HOTEL/MOTEL,true,false,1523,015,37,25,08B,1138943,1902924,2015,02/10/2018 03:50:01 PM,41.889741913,-87.765198001,"(41.889741913, -87.765198001)"
10224881,HY411873,09/03/2015 06:00:00 PM,044XX S UNIVERSITY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0222,002,4,39,14,1184667,1875669,2015,02/10/2018 03:50:01 PM,41.81399924,-87.598137918,"(41.81399924, -87.598137918)"
10224882,HY410681,09/04/2015 01:45:00 PM,001XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0122,001,42,32,06,1174702,1901555,2015,02/10/2018 03:50:01 PM,41.885260516,-87.633916764,"(41.885260516, -87.633916764)"
10224883,HY411870,08/30/2015 10:30:00 AM,038XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,false,false,0912,009,11,59,11,1164652,1879347,2015,02/10/2018 03:50:01 PM,41.824538512,-87.671450605,"(41.824538512, -87.671450605)"
10224886,HY411892,09/05/2015 05:30:00 PM,053XX N BROADWAY,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,false,false,2023,020,48,77,06,1167347,1935654,2015,09/17/2015 11:37:18 AM,41.978991238,-87.659941972,"(41.978991238, -87.659941972)"
10224888,HY411894,09/05/2015 12:00:00 PM,084XX S STEWART AVE,0810,THEFT,OVER $500,OTHER,false,false,0622,006,21,71,06,1175093,1849074,2015,02/10/2018 03:50:01 PM,41.741239038,-87.634049179,"(41.741239038, -87.634049179)"
10224889,HY411845,09/05/2015 04:50:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2533,025,37,25,06,1145011,1910225,2015,09/17/2015 11:37:18 AM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
10224890,HY411780,08/31/2015 04:00:00 PM,010XX N HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1112,011,27,23,11,1150857,1906759,2015,09/10/2015 11:43:14 AM,41.900040745,-87.721343753,"(41.900040745, -87.721343753)"
10224891,HY411914,09/05/2015 05:00:00 PM,056XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2515,025,29,19,08B,1138435,1913561,2015,02/10/2018 03:50:01 PM,41.91894033,-87.766805639,"(41.91894033, -87.766805639)"
10224893,HY411773,09/05/2015 12:15:00 PM,075XX N WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2424,024,49,1,07,1162424,1950004,2015,02/10/2018 03:50:01 PM,42.018472824,-87.677642429,"(42.018472824, -87.677642429)"
10224895,HY411886,09/05/2015 05:52:00 PM,048XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1533,015,24,25,08B,1144219,1897244,2015,02/10/2018 03:50:01 PM,41.874057815,-87.745964761,"(41.874057815, -87.745964761)"
10224899,HY411844,09/05/2015 04:30:00 PM,095XX S STATE ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0511,005,21,49,06,1177973,1841788,2015,02/10/2018 03:50:01 PM,41.721180629,-87.623717187,"(41.721180629, -87.623717187)"
10224900,HY411814,09/05/2015 03:00:00 PM,002XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0113,001,42,32,06,1177328,1899324,2015,02/10/2018 03:50:01 PM,41.879079395,-87.624341423,"(41.879079395, -87.624341423)"
10224901,HY411665,09/04/2015 10:00:00 PM,063XX N MELVINA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,1611,016,45,10,05,1133884,1941345,2015,02/10/2018 03:50:01 PM,41.995263745,-87.782871067,"(41.995263745, -87.782871067)"
10224902,HY411929,09/04/2015 09:00:00 PM,027XX W SUPERIOR ST,0810,THEFT,OVER $500,STREET,false,false,1221,012,26,24,06,1157941,1904877,2015,02/10/2018 03:50:01 PM,41.894734755,-87.69537536,"(41.894734755, -87.69537536)"
10224903,HY411941,09/01/2015 08:00:00 AM,036XX W AUGUSTA BLVD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,false,false,1112,011,27,23,20,1151766,1906421,2015,02/10/2018 03:50:01 PM,41.899095398,-87.718013856,"(41.899095398, -87.718013856)"
10224904,HY411861,09/05/2015 05:10:00 PM,059XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0714,007,15,67,08B,1164376,1865179,2015,02/10/2018 03:50:01 PM,41.785665665,-87.672862591,"(41.785665665, -87.672862591)"
10224905,HY411891,09/05/2015 02:00:00 PM,083XX S ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1168782,1849423,2015,02/10/2018 03:50:01 PM,41.742335144,-87.657162229,"(41.742335144, -87.657162229)"
10224906,HY411860,09/05/2015 04:48:00 PM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0634,006,21,44,06,1176702,1847271,2015,02/10/2018 03:50:01 PM,41.73625535,-87.62820806,"(41.73625535, -87.62820806)"
10224907,HY411899,09/05/2015 06:12:00 PM,041XX W POTOMAC AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2534,025,37,23,18,1148487,1908337,2015,02/10/2018 03:50:01 PM,41.904417002,-87.730008129,"(41.904417002, -87.730008129)"
10224908,HY411924,09/05/2015 06:45:00 PM,073XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0333,003,7,43,06,1192488,1856645,2015,02/10/2018 03:50:01 PM,41.761608936,-87.570069811,"(41.761608936, -87.570069811)"
10224909,HY411854,09/01/2015 10:00:00 PM,046XX S DR MARTIN LUTHER KING JR SD,0890,THEFT,FROM BUILDING,OTHER,false,false,0221,002,3,38,06,1179716,1874171,2015,02/10/2018 03:50:01 PM,41.810003402,-87.616344268,"(41.810003402, -87.616344268)"
10224910,HY411945,09/03/2015 04:00:00 PM,050XX W GRACE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1634,016,45,15,06,1142185,1924795,2015,02/10/2018 03:50:01 PM,41.94969873,-87.752748033,"(41.94969873, -87.752748033)"
10224911,HY411925,09/05/2015 06:33:00 PM,002XX S LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1141752,1898718,2015,02/10/2018 03:50:01 PM,41.878148628,-87.75498609,"(41.878148628, -87.75498609)"
10224912,HY411912,09/05/2015 06:25:00 PM,076XX S CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,0833,008,13,65,26,1145727,1853720,2015,02/10/2018 03:50:01 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
10224913,HY411911,09/03/2015 12:01:00 AM,054XX S RIDGEWOOD CT,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0234,002,4,41,06,1186232,1869471,2015,02/10/2018 03:50:01 PM,41.796954599,-87.592593383,"(41.796954599, -87.592593383)"
10224914,HY411944,09/05/2015 07:10:00 PM,032XX W LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,1713,017,33,14,26,1153740,1931704,2015,02/10/2018 03:50:01 PM,41.968434832,-87.710088296,"(41.968434832, -87.710088296)"
10224915,HY411726,09/04/2015 09:00:00 PM,012XX N MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2531,025,29,25,07,1136466,1907728,2015,02/10/2018 03:50:01 PM,41.902969343,-87.774179787,"(41.902969343, -87.774179787)"
10224916,HY411936,09/05/2015 06:00:00 PM,029XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0914,009,11,60,06,1171778,1885309,2015,02/10/2018 03:50:01 PM,41.840745159,-87.645132346,"(41.840745159, -87.645132346)"
10224917,HY411724,09/05/2015 03:33:00 PM,039XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,STREET,false,false,1112,011,27,23,26,1149775,1905050,2015,02/10/2018 03:50:01 PM,41.895372185,-87.725362479,"(41.895372185, -87.725362479)"
10224918,HY411702,09/05/2015 03:10:00 PM,039XX N LEAVITT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1921,019,47,5,14,1160995,1926032,2015,02/10/2018 03:50:01 PM,41.952722658,-87.683570132,"(41.952722658, -87.683570132)"
10224919,HY411716,09/05/2015 03:00:00 PM,041XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1132,011,24,29,08B,1148654,1894377,2015,02/10/2018 03:50:01 PM,41.866105993,-87.729755359,"(41.866105993, -87.729755359)"
10224922,HY411934,09/05/2015 06:23:00 PM,038XX W 66TH ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,0833,008,13,65,06,1151953,1860565,2015,02/10/2018 03:50:01 PM,41.773256969,-87.718532522,"(41.773256969, -87.718532522)"
10224923,HY411851,09/05/2015 04:30:00 PM,014XX S AVERS AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1011,010,24,29,08B,1150946,1892760,2015,02/10/2018 03:50:01 PM,41.861624227,-87.721383491,"(41.861624227, -87.721383491)"
10224924,HY411902,09/05/2015 04:20:00 PM,033XX W 26TH ST,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,false,false,1024,010,22,30,06,1154309,1886529,2015,02/10/2018 03:50:01 PM,41.844459201,-87.709204691,"(41.844459201, -87.709204691)"
10224925,HY411895,09/03/2015 10:00:00 PM,131XX S LANGLEY AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0533,005,9,54,02,1183246,1818302,2015,02/10/2018 03:50:01 PM,41.656610975,-87.605130623,"(41.656610975, -87.605130623)"
10224926,HY411754,09/05/2015 01:00:00 AM,017XX E 56TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0235,002,5,41,07,1188708,1868206,2015,02/10/2018 03:50:01 PM,41.793424442,-87.583554214,"(41.793424442, -87.583554214)"
10224927,HY411900,09/05/2015 06:00:00 PM,057XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0235,002,5,41,08B,1187859,1867179,2015,02/10/2018 03:50:01 PM,41.790626555,-87.586700079,"(41.790626555, -87.586700079)"
10224928,HY411837,09/05/2015 03:00:00 PM,043XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,false,true,0215,002,3,38,08B,1176995,1876348,2015,02/10/2018 03:50:01 PM,41.816039143,-87.626258734,"(41.816039143, -87.626258734)"
11645648,JC212959,01/01/2018 08:00:00 AM,024XX N MONITOR AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2515,025,30,19,11,,,2018,04/06/2019 04:04:43 PM,,,
10025508,HY215050,04/08/2015 01:00:00 PM,055XX W ADAMS ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1522,015,29,25,06,1139541,1898783,2015,02/10/2018 03:50:01 PM,41.878367594,-87.763102904,"(41.878367594, -87.763102904)"
10224929,HY411736,09/05/2015 02:43:00 PM,007XX E OAKWOOD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0214,002,4,38,08B,1181904,1878827,2015,02/10/2018 03:50:01 PM,41.822729449,-87.608174963,"(41.822729449, -87.608174963)"
10224930,HY411813,09/05/2015 04:31:00 PM,030XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,true,false,1124,011,28,27,08A,1156223,1898534,2015,02/10/2018 03:50:01 PM,41.877363835,-87.701856542,"(41.877363835, -87.701856542)"
10224931,HY411874,09/05/2015 05:21:00 PM,007XX S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1131,011,24,25,18,1144511,1896107,2015,02/10/2018 03:50:01 PM,41.870932257,-87.744921277,"(41.870932257, -87.744921277)"
10224932,HY411951,08/24/2015 12:00:00 PM,011XX W CHESTNUT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1213,012,27,24,14,1168751,1906292,2015,02/10/2018 03:50:01 PM,41.898390182,-87.655632346,"(41.898390182, -87.655632346)"
10224933,HY411758,09/03/2015 08:00:00 PM,089XX S BRANDON AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0424,004,10,46,06,1198878,1846244,2015,02/10/2018 03:50:01 PM,41.732909886,-87.546998736,"(41.732909886, -87.546998736)"
10224934,HY411962,09/05/2015 05:45:00 PM,011XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,1213,012,1,24,08B,1165515,1907832,2015,02/10/2018 03:50:01 PM,41.902685579,-87.667473996,"(41.902685579, -87.667473996)"
10224936,HY411918,09/04/2015 05:00:00 PM,015XX S CALIFORNIA BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1023,010,28,29,06,1157932,1892551,2015,02/10/2018 03:50:01 PM,41.860911204,-87.695744714,"(41.860911204, -87.695744714)"
10224937,HY411880,07/07/2015 10:06:00 PM,022XX W 19TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1234,012,25,31,26,1161681,1890701,2015,02/10/2018 03:50:01 PM,41.855757398,-87.682034455,"(41.855757398, -87.682034455)"
10224938,HY411869,09/05/2015 05:00:00 PM,021XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1024,010,24,30,08B,1154359,1889556,2015,02/10/2018 03:50:01 PM,41.852764648,-87.708940428,"(41.852764648, -87.708940428)"
10224939,HY411812,09/05/2015 02:50:00 PM,019XX S TRUMBULL AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,1024,010,24,29,03,1153729,1890276,2015,02/10/2018 03:50:01 PM,41.854752959,-87.711233594,"(41.854752959, -87.711233594)"
10224940,HY411926,09/05/2015 06:12:00 PM,015XX N TALMAN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1423,014,26,24,18,1158466,1910235,2015,02/10/2018 03:50:01 PM,41.909426828,-87.693300362,"(41.909426828, -87.693300362)"
10224941,HY411964,09/05/2015 07:00:00 PM,078XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0421,004,7,43,08A,1197884,1853980,2015,02/10/2018 03:50:01 PM,41.75416291,-87.550382277,"(41.75416291, -87.550382277)"
10224942,HY411901,09/05/2015 05:30:00 PM,027XX E 79TH ST,0820,THEFT,$500 AND UNDER,STREET,true,false,0422,004,7,46,06,1196031,1853121,2015,02/10/2018 03:50:01 PM,41.751851824,-87.557201164,"(41.751851824, -87.557201164)"
10224943,HY411979,09/05/2015 07:30:00 PM,028XX W MARQUETTE RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0831,008,15,66,14,1158782,1860091,2015,02/10/2018 03:50:01 PM,41.771819552,-87.693511744,"(41.771819552, -87.693511744)"
10224944,HY411919,09/05/2015 01:21:00 PM,046XX S TALMAN AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,APARTMENT,true,false,0922,009,12,58,26,1159479,1873868,2015,02/10/2018 03:50:01 PM,41.809611253,-87.690579179,"(41.809611253, -87.690579179)"
10224945,HY411865,09/05/2015 05:40:00 PM,053XX S LAFLIN ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE PORCH/HALLWAY,true,true,0934,009,16,61,26,1167243,1869302,2015,02/10/2018 03:50:01 PM,41.796918756,-87.662232804,"(41.796918756, -87.662232804)"
10224946,HY411846,08/18/2015 12:00:00 PM,088XX S EXCHANGE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0423,004,10,46,06,1197297,1847022,2015,02/10/2018 03:50:01 PM,41.735084271,-87.552764692,"(41.735084271, -87.552764692)"
10224948,HY411788,09/05/2015 12:20:00 PM,051XX S HONORE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0932,009,16,61,05,1164884,1870635,2015,02/10/2018 03:50:01 PM,41.800626881,-87.670845863,"(41.800626881, -87.670845863)"
10224950,HY411956,09/05/2015 06:40:00 PM,014XX W MORSE AVE,0560,ASSAULT,SIMPLE,BAR OR TAVERN,true,false,2431,024,49,1,08A,1165455,1946173,2015,02/10/2018 03:50:01 PM,42.007896244,-87.666598695,"(42.007896244, -87.666598695)"
10224951,HY411955,09/05/2015 07:08:00 PM,088XX S EUCLID AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0412,004,8,48,18,1190717,1846811,2015,02/10/2018 03:50:01 PM,41.734666499,-87.576877451,"(41.734666499, -87.576877451)"
10224952,HY411667,09/05/2015 02:02:00 PM,001XX W 111TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,DRUG STORE,true,false,0513,005,34,49,03,1177328,1831348,2015,02/10/2018 03:50:01 PM,41.692546378,-87.626393601,"(41.692546378, -87.626393601)"
10224953,HY411967,09/04/2015 05:00:00 PM,015XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1423,014,26,24,06,1157454,1910018,2015,02/10/2018 03:50:01 PM,41.908852023,-87.697023929,"(41.908852023, -87.697023929)"
10224954,HY411963,09/05/2015 06:00:00 PM,051XX W IOWA ST,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,STREET,false,true,1531,015,37,25,26,1141982,1905504,2015,02/10/2018 03:50:01 PM,41.896765982,-87.753973344,"(41.896765982, -87.753973344)"
11864018,JC476123,09/24/2019 08:00:00 AM,022XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,0132,001,3,33,11,1177560,1889548,2019,10/20/2019 03:56:02 PM,41.852248185,-87.623786256,"(41.852248185, -87.623786256)"
10224956,HY411943,09/03/2015 12:00:00 PM,033XX W CERMAK RD,1120,DECEPTIVE PRACTICE,FORGERY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1024,010,22,30,10,1154490,1889179,2015,02/10/2018 03:50:01 PM,41.851727501,-87.708469683,"(41.851727501, -87.708469683)"
10224957,HY411970,09/05/2015 07:09:00 PM,057XX S ELIZABETH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0713,007,16,67,04A,1168971,1866665,2015,02/10/2018 03:50:01 PM,41.78964533,-87.655972231,"(41.78964533, -87.655972231)"
10224959,HY411974,09/05/2015 07:35:00 PM,014XX S MUSEUM CAMPUS DR,1330,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA/STADIUM,true,false,0132,001,2,33,26,1179970,1893558,2015,02/10/2018 03:50:01 PM,41.863196881,-87.614817819,"(41.863196881, -87.614817819)"
10224961,HY411987,09/05/2015 07:40:00 PM,090XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2222,022,21,73,18,1170240,1844895,2015,02/10/2018 03:50:01 PM,41.729878114,-87.651951467,"(41.729878114, -87.651951467)"
10224963,HY411997,08/25/2015 06:00:00 PM,070XX S EAST END AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0332,003,5,43,26,1188992,1858728,2015,02/10/2018 03:50:01 PM,41.767409273,-87.582816167,"(41.767409273, -87.582816167)"
10224964,HY411958,09/05/2015 06:26:00 PM,024XX W ARTHINGTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1135,011,2,28,06,1160290,1895969,2015,02/10/2018 03:50:01 PM,41.870242152,-87.686994534,"(41.870242152, -87.686994534)"
